Partner ID,Logo,Partner Name,Description,Services,Country,Operating State / Province,City/DMA,OperatingFormats,Office Address Country,Office Address State,Office Address Street,Office Address City / DMA,Office Address Zip Code / Pin Code,Contact Name,Contact Phone,Contact Email,Website,Verified
,,Test Inventory Location Name,,Media Company,US,,,Academic Building;Aerial Banner;Bar;Bulletin;Business;Casino;Colleges and Universities;Commercial Airport;Convenience Stores;Convention Center;Country Club;Digital Billboards;Display;Drugstore;Education - Colleges and Universities;Education - Schools;Engagement Marketing;Entertainment - Bars;Entertainment - Hotels;Entertainment - Movie Theaters;Entertainment - QSR;Financial - Banks;Gas Station;Government - DMVs;Government - Military Bases;Grocery Store;Gym;Health and Beauty - Salons;Health and Beauty - Spas;Hotel;Indoor Rec;Junior Poster;Laundromat;Lifestyle Center;Liquor Store;Marketing;Office Building;Office Buildings;Outdoor - Billboards;Outdoor - Urban Panels;Outlet Mall;Park;Parking Structure;Point of Care - Veterinary's Offices;Poster;Quick Serve Restaurant;Residential - Apartment Buildings;Retail - Grocery;Retail - Parking Garages;Shopping Center;Sitdown Restaurant;Stadium;Static Billboards;Theater;Transit - Taxi and Rideshare TV,,,,,,,,,,Not Verified
,,Test Partner,,Attribution / Measurement / Verification;Consumer Data;DMPs;DSPs / SSPs / Exchanges;Media Company;Media Management & Operations;OOH Specialists,US,,"1 - New York, NY;2 - Los Angeles, CA;3 - Chicago, IL;4 - Philadelphia, PA;5 - Dallas-Ft. Worth, TX;6 - San Francisco-Oakland-San Jose, CA;7 - Boston, MA (Manchester, NH);8 - Washington, DC (Hagerstown, MD);9 - Atlanta, GA;10 - Houston, TX;11 - Detroit, MI;12 - Seattle-Tacoma, WA;13 - Phoenix (Prescott), AZ;14 - Tampa-St. Petersburg (Sarasota), FL;16 - Miami-Ft. Lauderdale, FL;17 - Denver, CO;18 - Cleveland-Akron (Canton), OH;19 - Orlando-Daytona Beach-Melbourne, FL;20 - Sacramento-Stockton-Modesto, CA;22 - Portland, OR;23 - Pittsburgh, PA;24 - Raleigh-Durham (Fayetteville), NC;25 - Charlotte, NC;27 - Baltimore, MD;28 - San Diego, CA;30 - Hartford & New Haven, CT;33 - Salt Lake City, UT;38 - West Palm Beach-Ft. Pierce, FL;39 - Grand Rapids-Kalamazoo-Battle Creek, MI;41 - Oklahoma City, OK;42 - Birmingham (Anniston and Tuscaloosa), AL;44 - Norfolk-Portsmouth-Newport News, VA;45 - Austin, TX;47 - Albuquerque-Santa Fe, NM;49 - Memphis, TN;52 - Buffalo, NY;53 - Providence, RI-New Bedford, MA;55 - Fresno-Visalia, C",Bulletin;Convenience Stores;Digital Billboards;Digital Bulletin;Digital Bulletins;DIGITAL MOBILE BILLBOARD;Digital Spectacular;Digital Squares;Digital Wallscape;Drugstore;Full Wrap Newsstand Backs;Full Wrap Newsstands (3-sides wrapped);Gas Station;Grocery Store;Outlet Mall;Painted Wall;Retail - Grocery;Retail - Malls;Static Billboards;Static Bulletin;STATIC Poster;Video;Wallscape,,,,,,,(970)374-2700,meher@onescreen.ai,,Not Verified
,,test ruslan,,,US,,,,,,,,,,,,,Not Verified
,,Test Vendor Company,,,US,,"7 - Boston, MA (Manchester, NH);114 - Springfield-Holyoke, MA",Bulletin;Digital Billboards;Digital Bulletin;Digital Spectacular;Digital Squares;Digital Wallscape;Painted Wall;Static Billboards;Static Bulletin;STATIC Poster;Wall;Wallscape,,,,,,,,,,Not Verified
,,test1,,,US,,,,,,,,,,,,,Not Verified
,,Testing For Duplicate Company,,,US,,,,,,,,,,,,,Not Verified
,,Tetreault Advertising & Public Relations Inc.,,OOH Specialists,US,,,,,,,,,,,results@tetreaultagency.com,,Not Verified
,,Tex Visions,,Media Management & Operations,US,,,,,,,,,Samantha Shaffer,+1 717-249-3273,,,Not Verified
,,TEXAR FEDERAL CREDIT UNION,,,US,,,,,,,,,TEXAR FEDERAL CREDIT UNION,9032230000,,,Not Verified
,,Texas Car Wraps,,Media Management & Operations,US,,,,,,,,,Howard Benavides,(210) 286-3052,howard@texascarwraps.com,,Not Verified
,,TH Experiential,,OOH Specialists,US,,,,,,,,,Tristan Brennan,(646) 649-4515,tristan@thexperiential.com,,Not Verified
,,THA AND JDA DEV. GROUP,,,US,,,,,,,,,THA AND JDA DEV. GROUP,5013195890,,,Not Verified
,,The ACC,,,US,,,,,,,,,,,,,Not Verified
,,The Adsmith,,OOH Specialists,US,,,,,,,,,Kirk Smith,+1 706-543-5555,kirk@theadsmith.com,,Not Verified
,,The Aim Agency,,Media Management & Operations,US,,,,,,,,,,,,,Not Verified
,,The Artcraft Company,,Media Management & Operations,US,,,,,,,,,Francie Richardson,+1 800-659-4042,francie@artcraft.com,,Not Verified
,,The Article Agency,,,US,,,,,,,,,,,,,Not Verified
,,The AV Company,,Media Management & Operations,US,,,,,,,,,Jean-Francois Legault,+1 434-977-8288,jflegault@theavcompany.net,,Not Verified
,,The Bergman Group,,OOH Specialists,US,,,,,,,,,,,info@bergmangroup.com,,Not Verified
,,The Boston Group,,OOH Specialists,US,,,,,,,,,Hannah Lysak,+1 617-480-3249,lysak@bostongroup.com,,Not Verified
,,The Brandon Agency,,OOH Specialists,US,,,,,,,,,Stephen Childress,,schildress@thebrandonagency.com,,Not Verified
,,The Brooklyn Brothers,,Media Management & Operations,US,,,,,,,,,,,,,Not Verified
,,The bulletin.io,,Media Company,US,,"3 - Chicago, IL",Digital Residential Screens;Gym;Residential Facility;Theater,,,,,,Rachel Dal Bianco,+16086183833,rachel@thebulletin.io,,Not Verified
,,THE BUNTIN GROUP,,OOH Specialists,US,,,,,,,,,Paul Caudill,+1 615-244-5720,pcaudill@buntingroup.com,,verified
,,The Bureau,,Media Management & Operations,US,,,,,,,,,Bari Gordon,(612) 788-1000,bari@thebureau.nyc,,Not Verified
,,The Colibri Collective,,OOH Specialists,US,,,,,,,,,,,Info@TheColibriCollective.com,,Not Verified
,,The Concept Farm,,Media Management & Operations,US,,,,,,,,,,,hello@conceptfarm.com,,Not Verified
,,The Corporate Graphic Center,,Media Management & Operations,US,,,,,,,,,Gabriela Thierer,(954) 838-9318,gabyb@tcgcenter.com,,Not Verified
,,THE CRADLE MATERNITY SUPPORT CENTER,,,US,,,,,,,,,THE CRADLE MATERNITY SUPPORT CENTER,8704236811,,,Not Verified
,,The Creative Momentum,,OOH Specialists,US,,,,,,,,,Ronnie,+1 678-648-1445,ronnie@thecreativemomentum.com,,Not Verified
,,"The Dam Store, Inc.",,Media Company,US,,,,,,,,,,,,,Not Verified
,,The Design Group AR,,DSPs / SSPs / Exchanges,US,,,,,,,,,Gert Staden,,gert@thedesigngrouponline.com,,Not Verified
,,The Fantastical,,OOH Specialists,US,,,,,,,,,Michael Ancevic,,michael@thefantastical.com,,Not Verified
,,The Field,,OOH Specialists,US,,,,,,,,,Michael Porte,(212) 253-2888,michaelp@thefieldtv.com,,Not Verified
,,The Garage,,Media Management & Operations,US,,,,,,,,,,,,,Not Verified
,,The Garage.,,OOH Specialists,US,,,,,,,,,Donellyn Mendoza,+1 714-913-9900,donellyn.mendoza@garageteammazda.com,,Not Verified
,,The Geisz Agency,,OOH Specialists,US,,,,,,,,,,,contact@geiszagency.com,,Not Verified
,,The Gnosiis Media Company,,,US,,,,,,,,,,,,,Not Verified
,,The Good Patch,,,US,,,,,,,,,,,,,Not Verified
,,"the Graphic Group, inc.",,Media Management & Operations,US,,,,,,,,,Lori Michaud,+1 781-229-1500,lori@thegraphicgroup.com,,Not Verified
,,THE GREAT PASSION PLAY,,,US,,,,,,,,,THE GREAT PASSION PLAY,4792538559,,,Not Verified
,,The Hartford Steam Boiler Inspection and Insurance,,Media Management & Operations,US,,,,,,,,,Jeffrey O'Shaughnessy,,jeffrey_oshaughnessy@hsb.com,,Not Verified
,,The Heady Collective,,,US,,"17 - Denver, CO",Static Billboards,,,,,,,,,,Not Verified
,,The Kalifeh Media Group,,DSPs / SSPs / Exchanges,US,,,,,,,,,,,,,Not Verified
,,THE KASY COMPANY,,,US,,,,,,,,,THE KASY COMPANY,4798415218,,,Not Verified
,,THE LEARNING CENTER OF NO. ARKANSAS LLC,,,US,,,,,,,,,THE LEARNING CENTER OF NO. ARKANSAS LLC,8704233000,,,Not Verified
,,THE LEARNING CENTER OF NO. ARKANSAS LNC,,,US,,,,,,,,,THE LEARNING CENTER OF NO. ARKANSAS LNC,8704233000,,,Not Verified
,,the many,,OOH Specialists,US,,,,,,,,,Todd Lombardo,,todd.lombardo@themany.com,,Not Verified
,,The Marketing Arm,,OOH Specialists,US,,,,,,,,,,,press@themarketingarm.com,,Not Verified
,,The Marketing Practice,,OOH Specialists,US,,,,,,,,,Mari Kauppinen,+44 123 583 3233,mkauppinen@themarketingpractice.com,,Not Verified
,,The Martin Agency,,OOH Specialists,US,,,,,,,,,Mik Manulik,+1 804-698-8000,mik.manulik@martinagency.com,,Not Verified
,,The Miller Group,,OOH Specialists,US,,,,,,,,,Sydney Davis,+1 310-442-0101,sydney@millergroupmarketing.com,,Not Verified
,,The Mixx,,OOH Specialists,US,,,,,,,,,Olympia Lambert,(212) 695-6663,olympia.lambert@themixxnyc.com,,Not Verified
,,The Mosaica Group,,Media Management & Operations,US,,,,,,,,,Kathleen Murtell,+1 262-820-9025,,,Not Verified
,,The MPX Group,,Media Management & Operations,US,,,,,,,,,Rene Miley,+1 763-553-1630,rmiley@thempxgroup.com,,Not Verified
,,The Mullikin Agency,,Media Company,US,,,,,,,,,Julie Magnuson,,julie@mullikinad.com,,verified
,,The Neuron,,DSPs / SSPs / Exchanges,US,,,,,,,,,Hussein Khader,,hussein.khader@theneuron.com,,Not Verified
,,The New Media Firm,,OOH Specialists,US,,,,,,,,,Bill Redding,202.775.1440,bill@thenewmediafirm.com,,Not Verified
,,The New Normal,,Media Management & Operations,US,,,,,,,,,,,info@newnormal-media.com,,Not Verified
,,The OOH Squad,,OOH Specialists,US,,,,,,,,,Troy Dilla,612-396-4648,troy.dilla@oohsquad.com,,Not Verified
,,The Peck House,,Media Company,US,,,,,,,,,,,,,Not Verified
,,The Port Authority of NY and NJ,,Media Company,US,,,,,,,,,Gavin Goffe,(212) 435-6542,ggoffe@panynj.gov,,verified
,,"The Print Source, Inc.",,Media Management & Operations,US,,,,,,,,,Kent Miracle,(316) 945-7052,kmiracle@theprintsourceinc.com,,Not Verified
,,The Printers Circle,,Media Management & Operations,US,,,,,,,,,Sam Kmety,8583505940,sam@theprinterscircle.com,,Not Verified
,,The Reiss Group,,Media Company,US,,,,,,,,,Dan Reiss,214-551-4695,dan@thereissgroup.net,,Not Verified
,,The Remnant Agency,,OOH Specialists,US,,,,,,,,,David,,david@theremnantagency.com,,Not Verified
,,THE RETZER GROUP,,,US,,,,,,,,,THE RETZER GROUP,6623357138,,,Not Verified
,,THE RICHARDS GROUP (TRG),,OOH Specialists,US,,,,,,,,,David Lee,2148915700,,,Not Verified
,,The Sawtooth Group,,Media Management & Operations,US,,,,,,,,,,,talktous@sawtoothgroup.com,,Not Verified
,,The Shore Board,,Media Company,US,,,,,,,,,Charles F.,732-903-8060,charles@theshoreboard.com,,Not Verified
,,The Sign Doctor,,Media Management & Operations,US,,,,,,,,,,,,,Not Verified
,,The Sign Gallery,,Media Company,US,,,,,,,,,,(603) 622-7212,,,verified
,,The Sign Guys,,Media Management & Operations,US,,,,,,,,,,,SHOPTHESIGNGUYS@GMAIL.COM,,Not Verified
,,The Sign Store,,Media Management & Operations,US,,,,,,,,,,,yana@signstorechicago.com,,verified
,,The Sign Studio,,Media Management & Operations,US,,,,,,,,,,,,,Not Verified
,,The Siroky Group,,OOH Specialists,US,,,,,,,,,Crystal Dhir,,cdhir@sirokygroup.com,,Not Verified
,,The Spot Media Group,,OOH Specialists,US,,,,,,,,,,,hello@thespotmediagroup.com,,Not Verified
,,The Standard Group,,Media Management & Operations,US,,,,,,,,,Jennifer Vrooman,+1 610-375-6174,jvrooman@standardgroup.com,,Not Verified
,,THE STEEL YARD INC.,,,US,,,,,,,,,THE STEEL YARD INC.,,,,Not Verified
,,The Syndicate,,OOH Specialists,US,,,,,,,,,Jon Landman,+1 201-864-0900,jon@thesyn.com,,Not Verified
,,The Verdi Group,,Media Management & Operations,US,,,,,,,,,,,info@theverdigroup.com,,Not Verified
,,THE VINEYARD DEVELOPMENT GROUP LLC,,,US,,,,,,,,,THE VINEYARD DEVELOPMENT GROUP LLC,,,,Not Verified
,,THE VINEYARDS DEV. GROUP LLC,,,US,,,,,,,,,THE VINEYARDS DEV. GROUP LLC,8703363272,,,Not Verified
,,The Vomela Companies,,Media Management & Operations,US,,,,,,,,,Michael Faucher,+1 800-645-1012,Michael.Faucher@vomela.com,,Not Verified
,,"The Voom Group, Inc.",,Media Management & Operations,US,,,,,,,,,Ben Martinec,+1 888-830-5646,bmartinec@voomgroup.com,,Not Verified
,,The Ward Group / Media Stewards,,OOH Specialists,US,,,,,,,,,,,info@mediastewards.com,,Not Verified
,,The Wide Format Company,,Media Management & Operations,US,,,,,,,,,Ana Doliveira,+1 425-828-9010,,,Not Verified
,,"The Winders Group, LLC",,OOH Specialists,US,,,,,,,,,Tony Winders,,tony@thewindersgroup.com,,Not Verified
,,The Worx Group,,Media Management & Operations,US,,,,,,,,,Charles Pierce,+1 615-848-1115,charles.pierce@worxgroup.net,,Not Verified
,,"The WOW Factor, Inc.",,Media Management & Operations,US,,,,,,,,,,,,,Not Verified
,,TheBulletin.io,,Media Company,US,,"3 - Chicago, IL",Display;Panel,,,,,,,,,,Geopath Audited
,,Theodore J. Kramer Trust,,Media Company,US,,,,,,,,,,,,,Not Verified
,,Theory SF,,OOH Specialists,US,,,,,,,,,Chip Sheean,844-843-6797,chip@theorysf.com,,Not Verified
,,THIEL,,OOH Specialists,US,,,,,,,,,Andrew,(414) 271-0775,aswenson@thiel.com,,Not Verified
,,Think 53,,,US,,,,,,,,,Stephen (Stephen Neal) Cservenyak,,stephen@expandsolutionsllc.com,,Not Verified
,,"THINK Advertising & Marketing, L.L.C.",,Media Management & Operations,US,,,,,,,,,,,,,Not Verified
,,Think Box Media,,Media Management & Operations,US,,,,,,,,,,,,,Not Verified
,,Think53,,Media Company,US,,,,,,,,,Dean Brierley,707-844-6553,dean@think53.com,,Not Verified
,,Third Test Vendor Company,,,US,,,Digital Spectacular;Full Motion Digital;Full Motion Digital Spectacular;Wallscape,,,,,,,,,,Not Verified
,,This Creative,,Media Management & Operations,US,,,,,,,,,Nia Joseph,+1 239-437-1010,nia@this-creative.com,,Not Verified
,,Thom Partners,,Media Company,US,,,,,,,,,Heather Watts,905-833-0500,heather@thompartners.com,,Not Verified
,,Thoma Thoma,,OOH Specialists,US,,,,,,,,,Melissa Thoma,+1 501-664-5672,melissat@thomathoma.com,,Not Verified
,,Thomas Bradbury,,Media Company,US,,,,,,,,,,,,,Not Verified
,,Thomas F Byrne Enterprises LLC,,Media Management & Operations,US,,,,,,,,,Mr. Thomas F Byrne,201-818-6425,,,Not Verified
,,Thomas Mensel / NORTHEAST DISPLAYS & GRAPHICS,,Media Management & Operations,US,,,,,,,,,Mr. Thomas Mensel,609-584-5690,nedisplays@optonline.net,,Not Verified
,,Thomas Printworks,,Media Management & Operations,US,,,,,,,,,Brianna Long,+1 972-231-7161,brianna.long@thomasprintworks.com,,Not Verified
,,THOMAS REAL ESTATE,,,US,,,,,,,,,THOMAS REAL ESTATE,5013164022,,,Not Verified
,,Thomas Zimmerman,,Media Company,US,,,,,,,,,,,,,Not Verified
,,THOMASON PAINT AND BODY,,,US,,,,,,,,,THOMASON PAINT AND BODY,5014727168,,,Not Verified
,,Thompson Media Company  Inc.,,Media Company,US,,,,,,,,,,,,,Not Verified
,,Thompson Print & Mailing Solutions,,Media Management & Operations,US,,,,,,,,,James Jones,(210) 734-5356,,,Not Verified
,,THORNBIRDS LLC - KEVIN HALE,,,US,,,,,,,,,THORNBIRDS LLC - KEVIN HALE,5017604253,,,Not Verified
,,Three Atlanta  LLC,,Media Company,US,,,,,,,,,Rick Toller,404-266-0899,rtoller@3atlanta.com,,Not Verified
,,"Three65 Ideas, LLC",,OOH Specialists,US,,,,,,,,,,,info@three65ideas.marketing,,Not Verified
,,THREESIXTYEIGHT,,DSPs / SSPs / Exchanges,US,,,,,,,,,Kenny Nguyen,,kenny.n@threesixtyeight.com,,Not Verified
,,Thrive Advertising,,DSPs / SSPs / Exchanges,US,,,,,,,,,Danielle Gardner,,danielle@thriveadvertising.com,,Not Verified
,,Thumbprint,,Media Management & Operations,US,,,,,,,,,Jason Liburdi,+1 407-788-1234,jason@thumbprint.com,,Not Verified
,,ThumbPrint- Large Format Imaging Solutions,,Media Management & Operations,US,,,,,,,,,Kenny Miller,+1 805-527-9491,kenny.miller@thumbprintink.com,,Not Verified
,,THURSDAY CORPORATION,,,US,,,,,,,,,THURSDAY CORPORATION,8709725121,,,Not Verified
,,Thysse,,Media Management & Operations,US,,,,,,,,,Morgan Kielisch,+1 608-249-6951,mkielisch@thysse.com,,Not Verified
,,TicketRev,,,US,,,,,,,,,,,,,Not Verified
,,TIER ONE MEDIA LLC,,Media Company,US,,,,,,,,,JOHN E HANDLEY,6418411066,,,Not Verified
,,TierOne Media,,Media Company,US,,"60 - Mobile, AL-Pensacola (Ft. Walton Beach), FL;90 - Cedar Rapids-Waterloo-Iowa City & Dubuque, IA;118 - Montgomery-Selma, AL;159 - Panama City, FL",Bulletin;Display;Panel;Poster,,,,,,Jesse London,850-800-5000,jesse@tieronebillboards.com,,Geopath Audited
,,Tiffany Outdoor,,Media Company,US,,,,,,,,,,,claudia@tiffanyoutdoor.net,,Not Verified
,,Tiffin Metal Products,,Media Management & Operations,US,,,,,,,,,Kylene Foster,(567) 207-7193,kfoster@tiffinmetal.com,,Not Verified
,,TIGER MART INC. EXXON,,,US,,,,,,,,,NULL TIGER MART INC. EXXON,5018825220,,,Not Verified
,,TIM  FILES,,,US,,,,,,,,,TIM  FILES,5015173490,,,Not Verified
,,TIM NEAL SIGNS & DESIGN,,Media Management & Operations,US,,,,,,,,,,,,,verified
,,TIMBERLAND REAL ESTATE,,,US,,,,,,,,,TIMBERLAND REAL ESTATE,8709045538,,,Not Verified
,,TIMBERLANE PET MOTEL,,,US,,,,,,,,,TIMBERLANE PET MOTEL,8704253227,,,Not Verified
,,Timely Signs,,Media Company,US,,,Panel,,,,,,Paul Beichert,,,,Geopath Audited
,,Times-Shamrock Outdoor,,Media Company,US,,"54 - Wilkes Barre-Scranton-Hazleton, PA",Bulletin;Digital Bulletins,,,,,,David Mehall,570207-8579,dmehall@timesshamrock.com,,Geopath Audited
,,Tiny Mile,,,US,,,,,,,,,Omar Elawi,416-706-2482,omar@tinymile.ai,,Not Verified
,,TIRE TOWN OF BENTON INC,,,US,,,,,,,,,TIRE TOWN OF BENTON INC,8708636079,,,Not Verified
,,Titan Advertising  INC.,,Media Company,US,,,,,,,,,Kyle Casoria,,,,Not Verified
,,TKO Graphix,,Media Management & Operations,US,,,,,,,,,Nancy Jarial,+1 303-385-6440,njarial@tkographix.com,,Not Verified
,,tMedia Consulting,,,US,,,,,,,,,Tara Gearhart,,tara@tmediaconsulting.com,,Not Verified
,,TMR Advertising,,OOH Specialists,US,,,,,,,,,,,contact@tmradvertising.com,,Not Verified
,,TN Valley Media Outdoor,,Media Company,US,,,,,,,,,Angela Eady,256-318-5454,Angela.Eady@TVMOutdoor.com,,Not Verified
,,TNT Outdoor,,,US,,,,,,,,,,,,,Not Verified
,,TODD  DEARING,,,US,,,,,,,,,TODD  DEARING,8704485400,,,Not Verified
,,TODD ASHLEY,,,US,,,,,,,,,TODD ASHLEY,5018514953,,,Not Verified
,,TODD KNIGHT,,,US,,,,,,,,,TODD KNIGHT,8707155487,,,Not Verified
,,Todd's Boards,,,US,,,,,,,,,,,,,Not Verified
,,Todd's Boards 1,,Media Company,US,,,,,,,,,,,,,Not Verified
,,Todd's Boards 2,,,US,,,,,,,,,Todd,1234567890,todd@gmail.com,,Not Verified
,,Todd's Boards 5,,,US,,,,,,,,,todd,,todd5@gmail.com,,Not Verified
,,TokenEx,,,US,,,,,,,,,,,,,Not Verified
,,Toledo/Detroit Outdoor Advertising,,Media Company,US,,"11 - Detroit, MI;76 - Toledo, OH",Bulletin;Junior Poster;Poster,,,,,,,,,,Geopath Audited
,,Tom Richardson,,Media Company,US,,,,,,,,,,,,,Not Verified
,,TOM SILZELL,,,US,,,,,,,,,TOM SILZELL,8704534400,,,Not Verified
,,TOM SMITH,,,US,,,,,,,,,TOM SMITH,5014723460,,,Not Verified
,,Tomahawk Truck,,Media Company,US,,,,,,,,,,,,,Not Verified
,,Tombras Group,,Media Management & Operations,US,,,,,,,,,,,HR@tombras.com,,Not Verified
,,Tommy & Barbara Moore,,Media Company,US,,,,,,,,,,,,,Not Verified
,,TomTom,,Attribution / Measurement / Verification;Consumer Data,US,,,,,,,,,Kaären Davoli,9782879555,kaaren.davoli@tomtom.com,,Not Verified
,,Tonic Health Media,,OOH Specialists,US,,,,,,,,,Norman Swan,130-085-6690,norman.swan@tonichealthmedia.com.au,,Not Verified
,,Tony Macias,,Media Company,US,,,,,,,,,,,,,Not Verified
,,Tony Maldarella,,Media Company,US,,,,,,,,,,,,,Not Verified
,,"TOPDOG Media, LLC",,Media Company,US,,,,,,,,,Debbie Lawson,4157254350,debbie@topdogmediaoutdoor.com,,Not Verified
,,Topgolf,,Media Company;Media Management & Operations,US,,"1 - New York, NY;3 - Chicago, IL;4 - Philadelphia, PA;5 - Dallas-Ft. Worth, TX;6 - San Francisco-Oakland-San Jose, CA;8 - Washington, DC (Hagerstown, MD);9 - Atlanta, GA;10 - Houston, TX;11 - Detroit, MI;12 - Seattle-Tacoma, WA;13 - Phoenix (Prescott), AZ;14 - Tampa-St. Petersburg (Sarasota), FL;15 - Minneapolis-St. Paul, MN;16 - Miami-Ft. Lauderdale, FL;17 - Denver, CO;18 - Cleveland-Akron (Canton), OH;19 - Orlando-Daytona Beach-Melbourne, FL;20 - Sacramento-Stockton-Modesto, CA;21 - St. Louis, MO;22 - Portland, OR;23 - Pittsburgh, PA;25 - Charlotte, NC;26 - Indianapolis, IN;29 - Nashville, TN;31 - Kansas City, MO;32 - Columbus, OH;33 - Salt Lake City, UT;35 - Cincinnati, OH;36 - San Antonio, TX;37 - Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC;40 - Las Vegas, NV;41 - Oklahoma City, OK;42 - Birmingham (Anniston and Tuscaloosa), AL;44 - Norfolk-Portsmouth-Newport News, VA;45 - Austin, TX;47 - Albuquerque-Santa Fe, NM;50 - Jacksonville, FL;57 - Richmond-Petersburg, VA;70 - Tucson (Sierra Vista), AZ;75",Entertainment - Sports Entertainment,,,,,,Erin Huard,,erin.huard@topgolf.com,,Not Verified
,,Torch media,,Media Company,US,,,,,,,,,Matt Silton,,matt@torch.io,,Not Verified
,,Toshiba Business,,Media Management & Operations,US,,,,,,,,,Kerstin Woods,18004686744,,,Not Verified
,,Touchsource,,Media Company,US,,,,,,,,,,866-476-1872,,,Not Verified
,,TouchTunes Interactive Networks,,Media Company,US,,"1 - New York, NY;2 - Los Angeles, CA;3 - Chicago, IL;4 - Philadelphia, PA;5 - Dallas-Ft. Worth, TX;6 - San Francisco-Oakland-San Jose, CA;7 - Boston, MA (Manchester, NH);8 - Washington, DC (Hagerstown, MD);9 - Atlanta, GA;10 - Houston, TX;11 - Detroit, MI;12 - Seattle-Tacoma, WA;13 - Phoenix (Prescott), AZ;14 - Tampa-St. Petersburg (Sarasota), FL;15 - Minneapolis-St. Paul, MN;16 - Miami-Ft. Lauderdale, FL;17 - Denver, CO;18 - Cleveland-Akron (Canton), OH;19 - Orlando-Daytona Beach-Melbourne, FL;20 - Sacramento-Stockton-Modesto, CA;21 - St. Louis, MO;22 - Portland, OR;23 - Pittsburgh, PA;24 - Raleigh-Durham (Fayetteville), NC;25 - Charlotte, NC;26 - Indianapolis, IN;27 - Baltimore, MD;28 - San Diego, CA;29 - Nashville, TN;30 - Hartford & New Haven, CT;31 - Kansas City, MO;32 - Columbus, OH;33 - Salt Lake City, UT;34 - Milwaukee, WI;35 - Cincinnati, OH;36 - San Antonio, TX;37 - Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC;38 - West Palm Beach-Ft. Pierce, FL;39 - Grand Rapids-Kalamazoo-Battle Creek, MI;",Entertainment - Bars;Entertainment - Casual Dining;Entertainment - Recreational Locations,,,,,,,,,,Not Verified
,,TPS Engage,,DSPs / SSPs / Exchanges,US,,,,,,,,,Matei Psatta,,matei@tpsengage.com,,Not Verified
,,Tracy Printing Inc,,Media Management & Operations,US,,,,,,,,,,,,,Not Verified
,,Traffic Displays,,Media Company,US,,,,,,,,,Jason Johnson,,jason@trafficdisplays.com,,Not Verified
,,TRAFFICART.COM,,Media Company,US,,,,,,,,,Matt Scott,4794590900,,,Not Verified
,,Trailhead,,,US,,,,,,,,,,,,,Not Verified
,,Trailhead Media,,Media Company,US,,"9 - Atlanta, GA;24 - Raleigh-Durham (Fayetteville), NC;25 - Charlotte, NC;26 - Indianapolis, IN;29 - Nashville, TN;37 - Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC;42 - Birmingham (Anniston and Tuscaloosa), AL;49 - Memphis, TN;50 - Jacksonville, FL;51 - New Orleans, LA;60 - Mobile, AL-Pensacola (Ft. Walton Beach), FL;61 - Knoxville, TN;77 - Columbia, SC;79 - Huntsville-Decatur (Florence), AL;81 - Paducah, KY-Cape Girardeau, MO-Harrisburg, IL;82 - Shreveport, LA;87 - Chattanooga, TN;92 - Savannah, GA;93 - Jackson, MS;94 - Baton Rouge, LA;98 - Charleston, SC;103 - Myrtle Beach-Florence, SC;104 - Evansville, IN;106 - Tallahassee, FL-Thomasville, GA;109 - Ft. Wayne, IN;113 - Augusta, GA-Aiken, SC;118 - Montgomery-Selma, AL;120 - Macon, GA;124 - Lafayette, LA;127 - Columbus, GA (Opelika, AL);133 - Columbus-Tupelo-West Point-Houston, MS;137 - Monroe, LA-El Dorado, AR;150 - Albany, GA;154 - Terre Haute, IN;159 - Panama City, FL;160 - Biloxi-Gulfport, MS;167 - Hattiesburg-Laurel, MS;169 - Dothan, AL;176 - J",Bulletin;Digital Bulletin;Digital Poster;Junior Poster;Poster;Static Billboards;Static Bulletin;STATIC Poster,,,,,,Christy Harris,312-933-7878,charris@trailheadmedia.com,,Geopath Audited
,,Trans-Ad Outdoor,,Media Company,US,,"30 - Hartford & New Haven, CT",Transit - Buses,,,,,,Alan Wartson,203-314-4928,alan@transadoutdoor.com,,Not Verified
,,Trans4Media,,Media Company,US,,"1 - New York, NY;12 - Seattle-Tacoma, WA",Transit Station,,,,,,Jayne Russell,(206) 419-4270,jayne@t4media.net,,Not Verified
,,Transformation Media,,Media Company,US,,,,,,,,,Eric Lerner,7242283469,,,Not Verified
,,"Transit Advertising, Inc.",,Media Company,US,,,,,,,,,Ryan Myers,(918)270-2366,ryan@transitadvertisinginc.com,,Not Verified
,,Transit Authority of River City,,Media Company,US,,,,,,,,,,,,,Geopath Audited
,,Transit Authority of the Lexington-Fayette Urban County Government,,Media Company,US,,"64 - Lexington, KY",,,,,,,,,,,Geopath Audited
,,TransPromotion,,Media Company,US,,,,,,,,,Cory Moskowitz,301-453-2700,cmoskowitz@transpromotion.us,,Not Verified
,,Transunion,,Consumer Data,US,,,,,,,,,,,,,Not Verified
,,Travel Plaza Media,,Media Company,US,,"1 - New York, NY;4 - Philadelphia, PA;27 - Baltimore, MD;30 - Hartford & New Haven, CT;43 - Harrisburg-Lancaster-Lebanon-York, PA;84 - Syracuse, NY;172 - Utica, NY",Display;Panel,,,,,,Gary Henderson,,gary@bay-mag.com,,Geopath Audited
